,portion_size,calories,price,profile_id,respondent_id,question_id,alternative_id,observation_id,company_Shake Shack,company_Wendy’s,type_bundle_premium,type_burger_bacon,type_burger_classic,type_burger_premium,no_choice,choice
2122,280,500,20.0,2859,89,3,3,531,0,1,0,0,0,0,0,0.0
2123,220,700,31.5,7606,89,3,1,531,1,0,1,0,0,0,0,0.0
2124,200,830,29.1,3272,89,4,1,532,0,1,1,0,0,0,0,1.0
2125,220,920,21.99,5617,89,4,2,532,1,0,0,0,0,1,0,0.0
2126,240,400,30.99,3525,89,4,3,532,0,1,1,0,0,0,0,0.0
2127,0,0,0.0,0,89,4,4,532,0,0,0,0,0,0,1,0.0
2128,240,500,20.0,3783,89,5,1,533,0,1,1,0,0,0,0,1.0
2129,240,750,20.0,2652,89,5,2,533,0,1,0,0,0,0,0,0.0
2130,280,920,27.7,4605,89,5,3,533,1,0,0,0,1,0,0,0.0
2131,0,0,0.0,0,89,5,4,533,0,0,0,0,0,0,1,0.0
2132,0,0,0.0,0,89,6,4,534,0,0,0,0,0,0,1,0.0
2133,350,920,21.99,5881,89,6,1,534,1,0,0,0,0,1,0,0.0
2134,180,830,40.0,9073,89,6,2,534,0,0,0,1,0,0,0,1.0
2135,240,400,30.99,11997,89,6,3,534,0,0,1,0,0,0,0,0.0
2136,240,750,28.1,4255,90,1,1,535,1,0,0,0,1,0,0,0.0
2137,0,0,0.0,0,90,1,4,535,0,0,0,0,0,0,1,0.0
2138,380,750,38.99,4746,90,1,2,535,1,0,0,0,1,0,0,0.0
2139,260,450,21.99,7921,90,1,3,535,1,0,1,0,0,0,0,1.0
2140,260,400,28.1,7879,90,2,1,536,1,0,1,0,0,0,0,0.0
2141,0,0,0.0,0,90,2,4,536,0,0,0,0,0,0,1,0.0
2142,260,450,22.99,3890,90,2,2,536,0,1,1,0,0,0,0,0.0
2143,220,880,20.0,1368,90,2,3,536,0,1,0,0,0,1,0,1.0
2144,0,0,0.0,0,90,3,4,537,0,0,0,0,0,0,1,0.0
2145,220,450,27.7,6366,90,3,1,537,1,0,0,0,0,0,0,0.0
2146,240,750,40.0,2662,90,3,2,537,0,1,0,0,0,0,0,1.0
2147,220,500,21.99,2257,90,3,3,537,0,1,0,0,0,0,0,0.0
2148,0,0,0.0,0,90,4,4,538,0,0,0,0,0,0,1,0.0
2149,200,830,40.2,9155,90,4,1,538,0,0,0,1,0,0,0,0.0
2150,380,450,40.2,7175,90,4,2,538,1,0,0,0,0,0,0,1.0
2151,280,450,40.2,2855,90,4,3,538,0,1,0,0,0,0,0,0.0
2152,0,0,0.0,0,90,5,4,539,0,0,0,0,0,0,1,0.0
2153,220,400,30.99,1410,90,5,2,539,0,1,0,0,0,1,0,0.0
2154,260,750,31.5,8218,90,5,3,539,1,0,1,0,0,0,0,1.0
2155,260,700,27.7,3966,90,5,1,539,0,1,1,0,0,0,0,0.0
2156,240,650,30.99,12069,90,6,3,540,0,0,1,0,0,0,0,0.0
2157,240,750,28.1,8095,90,6,2,540,1,0,1,0,0,0,0,1.0
2158,350,750,20.0,8448,90,6,1,540,1,0,1,0,0,0,0,0.0
2159,0,0,0.0,0,90,6,4,540,0,0,0,0,0,0,1,0.0
2160,220,950,40.2,10787,91,1,2,541,0,0,0,0,0,0,0,1.0
2161,180,650,20.0,3108,91,1,1,541,0,1,1,0,0,0,0,0.0
2162,380,920,40.2,6059,91,1,3,541,1,0,0,0,0,1,0,0.0
2163,0,0,0.0,0,91,1,4,541,0,0,0,0,0,0,1,0.0
2164,180,750,31.5,589,91,2,3,542,0,1,0,1,0,0,0,0.0
2165,240,750,20.0,2415,91,2,2,542,0,1,0,0,0,0,0,0.0
2166,280,650,40.0,9208,91,2,1,542,0,0,0,1,0,0,0,1.0
2167,0,0,0.0,0,91,2,4,542,0,0,0,0,0,0,1,0.0
2168,0,0,0.0,0,91,3,4,543,0,0,0,0,0,0,1,0.0
2169,350,920,31.5,454,91,3,3,543,0,1,0,0,1,0,0,0.0
2170,180,920,32.99,9548,91,3,2,543,0,0,0,0,0,1,0,1.0
2171,220,500,29.1,10700,91,3,1,543,0,0,0,0,0,0,0,0.0
2172,380,880,21.99,10249,91,4,3,544,0,0,0,0,0,1,0,0.0
2173,260,500,21.99,7900,91,4,2,544,1,0,1,0,0,0,0,0.0
2174,260,450,28.1,2695,91,4,1,544,0,1,0,0,0,0,0,0.0
2175,0,0,0.0,0,91,4,4,544,0,0,0,0,0,0,1,1.0
2176,0,0,0.0,0,91,5,4,545,0,0,0,0,0,0,1,0.0
2177,260,500,27.7,12138,91,5,2,545,0,0,1,0,0,0,0,0.0
2178,260,500,22.99,12173,91,5,3,545,0,0,1,0,0,0,0,1.0
2179,220,500,22.99,9938,91,5,1,545,0,0,0,0,0,1,0,0.0
2180,0,0,0.0,0,91,6,4,546,0,0,0,0,0,0,1,1.0
2181,200,700,32.99,9134,91,6,1,546,0,0,0,1,0,0,0,0.0
2182,180,880,28.1,622,91,6,2,546,0,1,0,1,0,0,0,0.0
2183,260,500,22.99,12173,91,6,3,546,0,0,1,0,0,0,0,0.0
2184,0,0,0.0,0,92,1,4,547,0,0,0,0,0,0,1,0.0
2185,380,920,38.99,6057,92,1,1,547,1,0,0,0,0,1,0,0.0
2186,350,500,40.2,10055,92,1,2,547,0,0,0,0,0,1,0,0.0
2187,380,880,32.99,1784,92,1,3,547,0,1,0,0,0,1,0,1.0
2188,280,650,38.99,11349,92,2,1,548,0,0,0,0,0,0,0,0.0
2189,260,500,22.99,2741,92,2,2,548,0,1,0,0,0,0,0,0.0
2190,240,500,20.0,12015,92,2,3,548,0,0,1,0,0,0,0,1.0
2191,0,0,0.0,0,92,2,4,548,0,0,0,0,0,0,1,0.0
2192,0,0,0.0,0,92,3,4,549,0,0,0,0,0,0,1,0.0
2193,280,920,29.1,8861,92,3,3,549,0,0,0,0,1,0,0,0.0
2194,280,880,28.1,361,92,3,2,549,0,1,0,0,1,0,0,0.0
2195,380,920,27.7,549,92,3,1,549,0,1,0,0,1,0,0,1.0
2196,0,0,0.0,0,92,4,4,550,0,0,0,0,0,0,1,0.0
2197,380,650,29.1,488,92,4,3,550,0,1,0,0,1,0,0,0.0
2198,200,450,38.99,10449,92,4,2,550,0,0,0,0,0,0,0,0.0
2199,280,920,40.0,9271,92,4,1,550,0,0,0,1,0,0,0,1.0
2200,180,650,22.99,11585,92,5,1,551,0,0,1,0,0,0,0,1.0
2201,0,0,0.0,0,92,5,4,551,0,0,0,0,0,0,1,0.0
2202,280,950,28.1,5038,92,5,2,551,1,0,0,1,0,0,0,0.0
2203,240,400,21.99,2353,92,5,3,551,0,1,0,0,0,0,0,0.0
2204,0,0,0.0,0,92,6,4,552,0,0,0,0,0,0,1,0.0
2205,240,450,28.1,3811,92,6,1,552,0,1,1,0,0,0,0,0.0
2206,260,950,29.1,2792,92,6,2,552,0,1,0,0,0,0,0,0.0
2207,260,950,38.99,321,92,6,3,552,0,1,0,0,1,0,0,1.0
2208,220,450,21.99,10684,93,1,1,553,0,0,0,0,0,0,0,0.0
2209,240,450,21.99,12241,93,1,3,553,0,0,1,0,0,0,0,0.0
2210,380,700,27.7,5136,93,1,2,553,1,0,0,1,0,0,0,1.0
2211,0,0,0.0,0,93,1,4,553,0,0,0,0,0,0,1,0.0
2212,0,0,0.0,0,93,2,4,554,0,0,0,0,0,0,1,0.0
2213,280,400,21.99,7033,93,2,1,554,1,0,0,0,0,0,0,0.0
2214,260,500,27.7,7938,93,2,2,554,1,0,1,0,0,0,0,1.0
2215,220,950,20.0,6420,93,2,3,554,1,0,0,0,0,0,0,0.0
2216,0,0,0.0,0,93,3,4,555,0,0,0,0,0,0,1,0.0
2217,220,450,29.1,7568,93,3,1,555,1,0,1,0,0,0,0,0.0
2218,350,880,40.0,853,93,3,2,555,0,1,0,1,0,0,0,0.0
2219,350,450,27.7,4170,93,3,3,555,0,1,1,0,0,0,0,1.0
2220,220,400,27.7,2202,93,4,2,556,0,1,0,0,0,0,0,0.0
2221,180,750,28.1,9058,93,4,1,556,0,0,0,1,0,0,0,0.0
2222,180,880,40.0,628,93,4,3,556,0,1,0,1,0,0,0,0.0
2223,0,0,0.0,0,93,4,4,556,0,0,0,0,0,0,1,1.0
2224,240,750,20.0,12327,93,5,1,557,0,0,1,0,0,0,0,1.0
2225,350,880,38.99,1665,93,5,2,557,0,1,0,0,0,1,0,0.0
2226,200,500,40.2,9623,93,5,3,557,0,0,0,0,0,1,0,0.0
2227,0,0,0.0,0,93,5,4,557,0,0,0,0,0,0,1,0.0
2228,200,450,32.99,7451,93,6,1,558,1,0,1,0,0,0,0,0.0
2229,240,750,28.1,6895,93,6,2,558,1,0,0,0,0,0,0,1.0
2230,220,880,20.0,5724,93,6,3,558,1,0,0,0,0,1,0,0.0
2231,0,0,0.0,0,93,6,4,558,0,0,0,0,0,0,1,0.0
2232,0,0,0.0,0,94,1,4,559,0,0,0,0,0,0,1,1.0
2233,180,830,20.0,11616,94,1,1,559,0,0,1,0,0,0,0,0.0
2234,240,700,40.2,11123,94,1,2,559,0,0,0,0,0,0,0,0.0
2235,200,920,30.99,1242,94,1,3,559,0,1,0,0,0,1,0,0.0
2236,380,880,30.99,6018,94,2,1,560,1,0,0,0,0,1,0,0.0
2237,260,450,22.99,2726,94,2,3,560,0,1,0,0,0,0,0,0.0
2238,380,920,38.99,6057,94,2,2,560,1,0,0,0,0,1,0,0.0
2239,0,0,0.0,0,94,2,4,560,0,0,0,0,0,0,1,1.0
2240,260,650,27.7,3954,94,3,3,561,0,1,1,0,0,0,0,0.0
2241,220,400,29.1,2084,94,3,2,561,0,1,0,0,0,0,0,0.0
2242,380,400,27.7,2958,94,3,1,561,0,1,0,0,0,0,0,0.0
2243,0,0,0.0,0,94,3,4,561,0,0,0,0,0,0,1,1.0
2244,240,500,20.0,2340,94,4,3,562,0,1,0,0,0,0,0,0.0
2245,350,880,21.99,1636,94,4,1,562,0,1,0,0,0,1,0,0.0
2246,240,400,27.7,6594,94,4,2,562,1,0,0,0,0,0,0,1.0
2247,0,0,0.0,0,94,4,4,562,0,0,0,0,0,0,1,0.0
2248,280,500,21.99,12529,94,5,3,563,0,0,1,0,0,0,0,0.0
2249,350,830,30.99,9312,94,5,2,563,0,0,0,1,0,0,0,0.0
2250,260,830,31.5,3754,94,5,1,563,0,1,1,0,0,0,0,1.0
2251,0,0,0.0,0,94,5,4,563,0,0,0,0,0,0,1,0.0
2252,280,830,32.99,356,94,6,2,564,0,1,0,0,1,0,0,1.0
2253,200,650,40.2,2039,94,6,1,564,0,1,0,0,0,0,0,0.0
2254,0,0,0.0,0,94,6,4,564,0,0,0,0,0,0,1,0.0
2255,260,880,31.5,139,94,6,3,564,0,1,0,0,1,0,0,0.0
2256,220,830,20.0,1332,95,1,3,565,0,1,0,0,0,1,0,0.0
2257,280,400,22.99,11273,95,1,2,565,0,0,0,0,0,0,0,0.0
2258,220,400,20.0,5499,95,1,1,565,1,0,0,0,0,1,0,1.0
2259,0,0,0.0,0,95,1,4,565,0,0,0,0,0,0,1,0.0
2260,260,750,21.99,6769,95,2,2,566,1,0,0,0,0,0,0,0.0
2261,350,920,40.2,863,95,2,1,566,0,1,0,1,0,0,0,1.0
2262,260,700,21.99,6757,95,2,3,566,1,0,0,0,0,0,0,0.0
2263,0,0,0.0,0,95,2,4,566,0,0,0,0,0,0,1,0.0
2264,0,0,0.0,0,95,3,4,567,0,0,0,0,0,0,1,0.0
2265,240,400,28.1,3559,95,3,1,567,0,1,1,0,0,0,0,0.0
2266,260,650,22.99,12182,95,3,2,567,0,0,1,0,0,0,0,1.0
2267,260,450,32.99,12131,95,3,3,567,0,0,1,0,0,0,0,0.0
2268,240,700,32.99,3611,95,4,3,568,0,1,1,0,0,0,0,0.0
2269,240,500,30.99,8061,95,4,2,568,1,0,1,0,0,0,0,0.0
2270,260,650,30.99,8193,95,4,1,568,1,0,1,0,0,0,0,0.0
2271,0,0,0.0,0,95,4,4,568,0,0,0,0,0,0,1,1.0
2272,200,700,21.99,11716,95,5,3,569,0,0,1,0,0,0,0,0.0
2273,220,400,29.1,11876,95,5,2,569,0,0,1,0,0,0,0,0.0
2274,240,950,29.1,8708,95,5,1,569,0,0,0,0,1,0,0,1.0
2275,0,0,0.0,0,95,5,4,569,0,0,0,0,0,0,1,0.0
2276,240,830,21.99,3628,95,6,3,570,0,1,1,0,0,0,0,1.0
2277,200,450,21.99,1165,95,6,2,570,0,1,0,0,0,1,0,0.0
2278,260,950,21.99,11260,95,6,1,570,0,0,0,0,0,0,0,0.0
2279,0,0,0.0,0,95,6,4,570,0,0,0,0,0,0,1,0.0
2280,0,0,0.0,0,96,1,4,571,0,0,0,0,0,0,1,0.0
2281,350,400,30.99,12633,96,1,3,571,0,0,1,0,0,0,0,0.0
2282,220,400,22.99,9737,96,1,2,571,0,0,0,0,0,1,0,0.0
2283,260,400,27.7,6714,96,1,1,571,1,0,0,0,0,0,0,1.0
2284,260,400,28.1,6679,96,2,2,572,1,0,0,0,0,0,0,0.0
2285,240,500,30.99,3825,96,2,1,572,0,1,1,0,0,0,0,0.0
2286,180,500,40.0,9478,96,2,3,572,0,0,0,0,0,1,0,0.0
2287,0,0,0.0,0,96,2,4,572,0,0,0,0,0,0,1,1.0
2288,0,0,0.0,0,96,3,4,573,0,0,0,0,0,0,1,1.0
2289,260,450,29.1,7928,96,3,1,573,1,0,1,0,0,0,0,0.0
2290,380,880,28.1,541,96,3,2,573,0,1,0,0,1,0,0,0.0
2291,350,400,29.1,4124,96,3,3,573,0,1,1,0,0,0,0,0.0
2292,350,880,28.1,460,96,4,1,574,0,1,0,0,1,0,0,1.0
2293,0,0,0.0,0,96,4,4,574,0,0,0,0,0,0,1,0.0
2294,350,950,20.0,10152,96,4,2,574,0,0,0,0,0,1,0,0.0
2295,240,830,30.99,192,96,4,3,574,0,1,0,0,1,0,0,0.0
2296,0,0,0.0,0,96,5,4,575,0,0,0,0,0,0,1,1.0
2297,380,650,29.1,11468,96,5,1,575,0,0,0,0,0,0,0,0.0
2298,240,450,20.0,8007,96,5,2,575,1,0,1,0,0,0,0,0.0
2299,280,920,28.1,8860,96,5,3,575,0,0,0,0,1,0,0,0.0
2300,220,830,29.1,11864,96,6,2,576,0,0,1,0,0,0,0,0.0
2301,380,880,27.7,945,96,6,1,576,0,1,0,1,0,0,0,0.0
2302,0,0,0.0,0,96,6,4,576,0,0,0,0,0,0,1,1.0
2303,260,880,38.99,4377,96,6,3,576,1,0,0,0,1,0,0,0.0
2304,180,400,22.99,10310,97,1,3,577,0,0,0,0,0,0,0,1.0
2305,350,500,40.2,10091,97,1,2,577,0,0,0,0,0,1,0,0.0
2306,0,0,0.0,0,97,1,4,577,0,0,0,0,0,0,1,0.0
2307,350,700,31.5,9295,97,1,1,577,0,0,0,1,0,0,0,0.0
2308,0,0,0.0,0,97,2,4,578,0,0,0,0,0,0,1,0.0
2309,380,650,30.99,5130,97,2,2,578,1,0,0,1,0,0,0,1.0
2310,240,920,38.99,69,97,2,3,578,0,1,0,0,1,0,0,0.0
2311,220,450,38.99,5553,97,2,1,578,1,0,0,0,0,1,0,0.0
2312,180,400,22.99,5249,97,3,1,579,1,0,0,0,0,1,0,0.0
2313,260,920,32.99,8783,97,3,2,579,0,0,0,0,1,0,0,1.0
2314,220,700,32.99,7727,97,3,3,579,1,0,1,0,0,0,0,0.0
2315,0,0,0.0,0,97,3,4,579,0,0,0,0,0,0,1,0.0
2316,0,0,0.0,0,97,4,4,580,0,0,0,0,0,0,1,0.0
2317,280,700,21.99,2881,97,4,1,580,0,1,0,0,0,0,0,1.0
2318,280,750,29.1,7136,97,4,2,580,1,0,0,0,0,0,0,0.0
2319,200,650,30.99,7473,97,4,3,580,1,0,1,0,0,0,0,0.0
2320,280,700,31.5,9214,97,5,3,581,0,0,0,1,0,0,0,0.0
2321,220,880,31.5,9991,97,5,1,581,0,0,0,0,0,1,0,0.0
2322,240,400,38.99,6561,97,5,2,581,1,0,0,0,0,0,0,1.0
2323,0,0,0.0,0,97,5,4,581,0,0,0,0,0,0,1,0.0
2324,0,0,0.0,0,97,6,4,582,0,0,0,0,0,0,1,1.0
2325,200,400,40.2,9599,97,6,3,582,0,0,0,0,0,1,0,0.0
2326,380,880,32.99,10280,97,6,2,582,0,0,0,0,0,1,0,0.0
2327,220,400,20.0,1260,97,6,1,582,0,1,0,0,0,1,0,0.0
2328,380,950,22.99,3026,98,1,1,583,0,1,0,0,0,0,0,0.0
2329,240,830,22.99,12338,98,1,3,583,0,0,1,0,0,0,0,0.0
2330,220,450,20.0,6480,98,1,2,583,1,0,0,0,0,0,0,0.0
2331,0,0,0.0,0,98,1,4,583,0,0,0,0,0,0,1,1.0
2332,380,920,40.2,1823,98,2,3,584,0,1,0,0,0,1,0,0.0
2333,350,880,40.2,1667,98,2,2,584,0,1,0,0,0,1,0,0.0
2334,260,450,22.99,11165,98,2,1,584,0,0,0,0,0,0,0,1.0
2335,0,0,0.0,0,98,2,4,584,0,0,0,0,0,0,1,0.0
2336,220,400,29.1,6476,98,3,1,585,1,0,0,0,0,0,0,1.0
2337,220,500,28.1,7663,98,3,3,585,1,0,1,0,0,0,0,0.0
2338,240,650,31.5,3598,98,3,2,585,0,1,1,0,0,0,0,0.0
2339,0,0,0.0,0,98,3,4,585,0,0,0,0,0,0,1,0.0
2340,260,650,22.99,12185,98,4,2,586,0,0,1,0,0,0,0,0.0
2341,260,880,32.99,122,98,4,3,586,0,1,0,0,1,0,0,1.0
2342,0,0,0.0,0,98,4,4,586,0,0,0,0,0,0,1,0.0
2343,220,830,32.99,11987,98,4,1,586,0,0,1,0,0,0,0,0.0
2344,0,0,0.0,0,98,5,4,587,0,0,0,0,0,0,1,0.0
2345,220,950,30.99,9870,98,5,3,587,0,0,0,0,0,1,0,0.0
2346,260,400,40.2,2723,98,5,1,587,0,1,0,0,0,0,0,0.0
2347,260,750,28.1,4498,98,5,2,587,1,0,0,0,1,0,0,1.0
2348,240,500,38.99,6621,98,6,3,588,1,0,0,0,0,0,0,0.0
2349,280,950,30.99,4635,98,6,2,588,1,0,0,0,1,0,0,0.0
2350,0,0,0.0,0,98,6,4,588,0,0,0,0,0,0,1,0.0
2351,180,450,22.99,1025,98,6,1,588,0,1,0,0,0,1,0,1.0
2352,220,500,27.7,6378,99,1,2,589,1,0,0,0,0,0,0,1.0
2353,0,0,0.0,0,99,1,4,589,0,0,0,0,0,0,1,0.0
2354,350,450,22.99,10034,99,1,1,589,0,0,0,0,0,1,0,0.0
2355,280,500,20.0,7056,99,1,3,589,1,0,0,0,0,0,0,0.0
2356,180,500,22.99,6137,99,2,1,590,1,0,0,0,0,0,0,0.0
2357,240,700,27.7,9,99,2,2,590,0,1,0,0,1,0,0,0.0
2358,280,450,22.99,12521,99,2,3,590,0,0,1,0,0,0,0,0.0
2359,0,0,0.0,0,99,2,4,590,0,0,0,0,0,0,1,1.0
2360,0,0,0.0,0,99,3,4,591,0,0,0,0,0,0,1,0.0
2361,260,450,27.7,7926,99,3,1,591,1,0,1,0,0,0,0,0.0
2362,380,830,28.1,919,99,3,2,591,0,1,0,1,0,0,0,0.0
2363,350,450,30.99,8373,99,3,3,591,1,0,1,0,0,0,0,1.0
2364,240,450,27.7,12246,99,4,2,592,0,0,1,0,0,0,0,0.0
2365,350,500,20.0,1611,99,4,3,592,0,1,0,0,0,1,0,0.0
2366,0,0,0.0,0,99,4,4,592,0,0,0,0,0,0,1,1.0
2367,180,650,29.1,9041,99,4,1,592,0,0,0,1,0,0,0,0.0
2368,350,880,22.99,1637,99,5,2,593,0,1,0,0,0,1,0,1.0
2369,200,920,32.99,1244,99,5,1,593,0,1,0,0,0,1,0,0.0
2370,0,0,0.0,0,99,5,4,593,0,0,0,0,0,0,1,0.0
2371,180,650,30.99,11589,99,5,3,593,0,0,1,0,0,0,0,0.0
2372,0,0,0.0,0,99,6,4,594,0,0,0,0,0,0,1,0.0
2373,380,920,32.99,10292,99,6,3,594,0,0,0,0,0,1,0,1.0
2374,180,650,28.1,9040,99,6,1,594,0,0,0,1,0,0,0,0.0
2375,280,950,30.99,399,99,6,2,594,0,1,0,0,1,0,0,0.0
2376,0,0,0.0,0,100,1,4,595,0,0,0,0,0,0,1,0.0
2377,220,500,31.5,11902,100,1,1,595,0,0,1,0,0,0,0,0.0
2378,220,950,40.0,5782,100,1,2,595,1,0,0,0,0,1,0,1.0
2379,260,700,31.5,4492,100,1,3,595,1,0,0,0,1,0,0,0.0
2380,200,750,27.7,2058,100,2,1,596,0,1,0,0,0,0,0,0.0
2381,240,500,31.5,3550,100,2,3,596,0,1,1,0,0,0,0,1.0
2382,280,650,22.99,2870,100,2,2,596,0,1,0,0,0,0,0,0.0
2383,0,0,0.0,0,100,2,4,596,0,0,0,0,0,0,1,0.0
2384,380,750,32.99,5150,100,3,2,597,1,0,0,1,0,0,0,0.0
2385,350,950,21.99,5917,100,3,1,597,1,0,0,0,0,1,0,0.0
2386,0,0,0.0,0,100,3,4,597,0,0,0,0,0,0,1,1.0
2387,280,450,28.1,11287,100,3,3,597,0,0,0,0,0,0,0,0.0
2388,200,500,22.99,7418,100,4,2,598,1,0,1,0,0,0,0,0.0
2389,180,450,21.99,10357,100,4,1,598,0,0,0,0,0,0,0,0.0
2390,0,0,0.0,0,100,4,4,598,0,0,0,0,0,0,1,1.0
2391,240,750,30.99,21,100,4,3,598,0,1,0,0,1,0,0,0.0
2392,380,750,40.2,7259,100,5,1,599,1,0,0,0,0,0,0,0.0
2393,240,920,31.5,8521,100,5,2,599,0,0,0,0,1,0,0,0.0
2394,350,650,31.5,814,100,5,3,599,0,1,0,1,0,0,0,1.0
2395,0,0,0.0,0,100,5,4,599,0,0,0,0,0,0,1,0.0
2396,0,0,0.0,0,100,6,4,600,0,0,0,0,0,0,1,1.0
2397,260,400,20.0,2472,100,6,1,600,0,1,0,0,0,0,0,0.0
2398,240,500,32.99,8027,100,6,3,600,1,0,1,0,0,0,0,0.0
2399,240,400,20.0,12264,100,6,2,600,0,0,1,0,0,0,0,0.0
2400,220,700,27.7,3486,101,1,3,601,0,1,1,0,0,0,0,0.0
2401,220,400,22.99,3437,101,1,2,601,0,1,1,0,0,0,0,0.0
2402,260,700,21.99,11236,101,1,1,601,0,0,0,0,0,0,0,0.0
2403,0,0,0.0,0,101,1,4,601,0,0,0,0,0,0,1,1.0
2404,0,0,0.0,0,101,2,4,602,0,0,0,0,0,0,1,0.0
2405,220,400,27.7,2082,101,2,3,602,0,1,0,0,0,0,0,1.0
2406,180,950,40.2,9587,101,2,1,602,0,0,0,0,0,1,0,0.0
2407,200,500,22.99,10457,101,2,2,602,0,0,0,0,0,0,0,0.0
2408,380,400,28.1,11431,101,3,3,603,0,0,0,0,0,0,0,0.0
2409,0,0,0.0,0,101,3,4,603,0,0,0,0,0,0,1,1.0
2410,200,920,22.99,1241,101,3,1,603,0,1,0,0,0,1,0,0.0
2411,240,880,28.1,8689,101,3,2,603,0,0,0,0,1,0,0,0.0
2412,0,0,0.0,0,101,4,4,604,0,0,0,0,0,0,1,1.0
2413,260,700,27.7,10998,101,4,1,604,0,0,0,0,0,0,0,0.0
2414,220,700,40.2,6527,101,4,2,604,1,0,0,0,0,0,0,0.0
2415,350,750,40.0,9307,101,4,3,604,0,0,0,1,0,0,0,0.0
2416,0,0,0.0,0,101,5,4,605,0,0,0,0,0,0,1,0.0
2417,220,400,38.99,9921,101,5,1,605,0,0,0,0,0,1,0,0.0
2418,200,450,38.99,6213,101,5,2,605,1,0,0,0,0,0,0,0.0
2419,240,700,29.1,12320,101,5,3,605,0,0,1,0,0,0,0,1.0
2420,220,450,22.99,7565,101,6,1,606,1,0,1,0,0,0,0,0.0
2421,0,0,0.0,0,101,6,4,606,0,0,0,0,0,0,1,0.0
2422,220,450,31.5,5659,101,6,3,606,1,0,0,0,0,1,0,1.0
2423,260,400,30.99,12117,101,6,2,606,0,0,1,0,0,0,0,0.0
2424,240,400,29.1,10796,102,1,1,607,0,0,0,0,0,0,0,0.0
2425,260,450,40.2,10967,102,1,2,607,0,0,0,0,0,0,0,0.0
2426,200,880,30.99,9678,102,1,3,607,0,0,0,0,0,1,0,1.0
2427,0,0,0.0,0,102,1,4,607,0,0,0,0,0,0,1,0.0
2428,220,500,27.7,3462,102,2,2,608,0,1,1,0,0,0,0,0.0
2429,240,950,29.1,2672,102,2,1,608,0,1,0,0,0,0,0,0.0
2430,0,0,0.0,0,102,2,4,608,0,0,0,0,0,0,1,0.0
2431,240,830,31.5,4429,102,2,3,608,1,0,0,0,1,0,0,1.0
2432,0,0,0.0,0,102,3,4,609,0,0,0,0,0,0,1,0.0
2433,200,700,21.99,6280,102,3,3,609,1,0,0,0,0,0,0,0.0
2434,240,450,20.0,7800,102,3,2,609,1,0,1,0,0,0,0,0.0
2435,380,700,28.1,8968,102,3,1,609,0,0,0,0,1,0,0,1.0
2436,220,450,32.99,7571,102,4,3,610,1,0,1,0,0,0,0,0.0
2437,0,0,0.0,0,102,4,4,610,0,0,0,0,0,0,1,0.0
2438,260,830,20.0,3984,102,4,1,610,0,1,1,0,0,0,0,0.0
2439,180,750,20.0,6171,102,4,2,610,1,0,0,0,0,0,0,1.0
2440,0,0,0.0,0,102,5,4,611,0,0,0,0,0,0,1,0.0
2441,350,450,20.0,12603,102,5,1,611,0,0,1,0,0,0,0,0.0
2442,350,400,31.5,1591,102,5,2,611,0,1,0,0,0,1,0,1.0
2443,220,700,28.1,11839,102,5,3,611,0,0,1,0,0,0,0,0.0
2444,0,0,0.0,0,102,6,4,612,0,0,0,0,0,0,1,1.0
2445,260,650,20.0,2751,102,6,1,612,0,1,0,0,0,0,0,0.0
2446,260,400,20.0,7911,102,6,2,612,1,0,1,0,0,0,0,0.0
2447,240,500,40.2,6863,102,6,3,612,1,0,0,0,0,0,0,0.0
2448,0,0,0.0,0,103,1,4,613,0,0,0,0,0,0,1,0.0
2449,240,920,30.99,4446,103,1,1,613,1,0,0,0,1,0,0,0.0
2450,200,400,27.7,7398,103,1,3,613,1,0,1,0,0,0,0,1.0
2451,220,450,40.2,6335,103,1,2,613,1,0,0,0,0,0,0,0.0
2452,0,0,0.0,0,103,2,4,614,0,0,0,0,0,0,1,0.0
2453,260,500,30.99,12177,103,2,2,614,0,0,1,0,0,0,0,0.0
2454,180,700,31.5,7366,103,2,1,614,1,0,1,0,0,0,0,1.0
2455,260,400,22.99,10913,103,2,3,614,0,0,0,0,0,0,0,0.0
2456,240,400,21.99,12025,103,3,3,615,0,0,1,0,0,0,0,0.0
2457,0,0,0.0,0,103,3,4,615,0,0,0,0,0,0,1,0.0
2458,180,500,20.0,1860,103,3,1,615,0,1,0,0,0,0,0,0.0
2459,180,700,22.99,10397,103,3,2,615,0,0,0,0,0,0,0,1.0
2460,240,700,32.99,8087,103,4,3,616,1,0,1,0,0,0,0,0.0
2461,260,950,28.1,2551,103,4,2,616,0,1,0,0,0,0,0,0.0
2462,240,830,40.2,35,103,4,1,616,0,1,0,0,1,0,0,0.0
2463,0,0,0.0,0,103,4,4,616,0,0,0,0,0,0,1,1.0
2464,240,500,30.99,7821,103,5,3,617,1,0,1,0,0,0,0,0.0
2465,200,400,28.1,3163,103,5,2,617,0,1,1,0,0,0,0,0.0
2466,240,750,20.0,3615,103,5,1,617,0,1,1,0,0,0,0,1.0
2467,0,0,0.0,0,103,5,4,617,0,0,0,0,0,0,1,0.0
2468,0,0,0.0,0,103,6,4,618,0,0,0,0,0,0,1,1.0
2469,220,450,21.99,1309,103,6,3,618,0,1,0,0,0,1,0,0.0
2470,220,950,40.2,6551,103,6,2,618,1,0,0,0,0,0,0,0.0
2471,200,920,30.99,9186,103,6,1,618,0,0,0,1,0,0,0,0.0
